Freq.	V(out)
2.60615354999921e+02	(2.77280466453464e+01dB,4.34548801438584e+00°)
2.60815461460933e+02	(2.77280847656323e+01dB,4.34154260297583e+00°)
2.61015721568286e+02	(2.77281228269196e+01dB,4.33759971051389e+00°)
2.61216135439952e+02	(2.77281608292953e+01dB,4.33365933479377e+00°)
2.61416703193998e+02	(2.77281987728486e+01dB,4.32972147350547e+00°)
2.61617424948575e+02	(2.77282366576666e+01dB,4.32578612444351e+00°)
2.61818300821931e+02	(2.77282744838375e+01dB,4.32185328543676e+00°)
2.62019330932399e+02	(2.77283122514488e+01dB,4.31792295422890e+00°)
2.62220515398409e+02	(2.77283499605875e+01dB,4.31399512854710e+00°)
2.62421854338476e+02	(2.77283876113413e+01dB,4.31006980618742e+00°)
2.62623347871211e+02	(2.77284252037985e+01dB,4.30614698496313e+00°)
2.62824996115312e+02	(2.77284627380445e+01dB,4.30222666258635e+00°)
2.63026799189570e+02	(2.77285002141673e+01dB,4.29830883685434e+00°)
2.63228757212869e+02	(2.77285376322537e+01dB,4.29439350559949e+00°)
2.63430870304181e+02	(2.77285749923894e+01dB,4.29048066656950e+00°)
2.63633138582570e+02	(2.77286122946619e+01dB,4.28657031749440e+00°)
2.63835562167194e+02	(2.77286495391584e+01dB,4.28266245622490e+00°)
2.64038141177300e+02	(2.77286867259635e+01dB,4.27875708051044e+00°)
2.64240875732227e+02	(2.77287238551638e+01dB,4.27485418815155e+00°)
2.64443765951406e+02	(2.77287609268462e+01dB,4.27095377689732e+00°)
2.64646811954360e+02	(2.77287979410959e+01dB,4.26705584460128e+00°)
2.64850013860703e+02	(2.77288348979989e+01dB,4.26316038899663e+00°)
2.65053371790140e+02	(2.77288717976407e+01dB,4.25926740788608e+00°)
2.65256885862472e+02	(2.77289086401075e+01dB,4.25537689908956e+00°)
2.65460556197587e+02	(2.77289454254837e+01dB,4.25148886034240e+00°)
2.65664382915467e+02	(2.77289821538547e+01dB,4.24760328951720e+00°)
2.65868366136187e+02	(2.77290188253060e+01dB,4.24372018428099e+00°)
2.66072505979914e+02	(2.77290554399228e+01dB,4.23983954257599e+00°)
2.66276802566905e+02	(2.77290919977892e+01dB,4.23596136212220e+00°)
2.66481256017513e+02	(2.77291284989908e+01dB,4.23208564072517e+00°)
2.66685866452181e+02	(2.77291649436118e+01dB,4.22821237620872e+00°)
2.66890633991444e+02	(2.77292013317367e+01dB,4.22434156632821e+00°)
2.67095558755931e+02	(2.77292376634500e+01dB,4.22047320895965e+00°)
2.67300640866364e+02	(2.77292739388355e+01dB,4.21660730184245e+00°)
2.67505880443556e+02	(2.77293101579776e+01dB,4.21274384278472e+00°)
2.67711277608413e+02	(2.77293463209605e+01dB,4.20888282964673e+00°)
2.67916832481936e+02	(2.77293824278673e+01dB,4.20502426015227e+00°)
2.68122545185216e+02	(2.77294184787824e+01dB,4.20116813216224e+00°)
2.68328415839439e+02	(2.77294544737897e+01dB,4.19731444350388e+00°)
2.68534444565884e+02	(2.77294904129710e+01dB,4.19346319197151e+00°)
2.68740631485921e+02	(2.77295262964116e+01dB,4.18961437534096e+00°)
2.68946976721015e+02	(2.77295621241932e+01dB,4.18576799147614e+00°)
2.69153480392725e+02	(2.77295978964005e+01dB,4.18192403818837e+00°)
2.69360142622701e+02	(2.77296336131148e+01dB,4.17808251322223e+00°)
2.69566963532688e+02	(2.77296692744199e+01dB,4.17424341451049e+00°)
2.69773943244525e+02	(2.77297048803979e+01dB,4.17040673978112e+00°)
2.69981081880143e+02	(2.77297404311319e+01dB,4.16657248691640e+00°)
2.70188379561568e+02	(2.77297759267038e+01dB,4.16274065366237e+00°)
2.70395836410918e+02	(2.77298113671968e+01dB,4.15891123793645e+00°)
2.70603452550406e+02	(2.77298467526920e+01dB,4.15508423741711e+00°)
2.70811228102339e+02	(2.77298820832717e+01dB,4.15125965010892e+00°)
2.71019163189118e+02	(2.77299173590186e+01dB,4.14743747375901e+00°)
2.71227257933236e+02	(2.77299525800135e+01dB,4.14361770615025e+00°)
2.71435512457283e+02	(2.77299877463389e+01dB,4.13980034516805e+00°)
2.71643926883942e+02	(2.77300228580759e+01dB,4.13598538859592e+00°)
2.71852501335988e+02	(2.77300579153065e+01dB,4.13217283432027e+00°)
2.72061235936294e+02	(2.77300929181117e+01dB,4.12836268015973e+00°)
2.72270130807825e+02	(2.77301278665718e+01dB,4.12455492389937e+00°)
2.72479186073640e+02	(2.77301627607694e+01dB,4.12074956342655e+00°)
2.72688401856895e+02	(2.77301976007847e+01dB,4.11694659656139e+00°)
2.72897778280838e+02	(2.77302323866979e+01dB,4.11314602115882e+00°)
2.73107315468812e+02	(2.77302671185909e+01dB,4.10934783500477e+00°)
2.73317013544257e+02	(2.77303017965434e+01dB,4.10555203597222e+00°)
2.73526872630705e+02	(2.77303364206360e+01dB,4.10175862193427e+00°)
2.73736892851784e+02	(2.77303709909498e+01dB,4.09796759067826e+00°)
2.73947074331217e+02	(2.77304055075641e+01dB,4.09417894007869e+00°)
2.74157417192822e+02	(2.77304399705592e+01dB,4.09039266797549e+00°)
2.74367921560512e+02	(2.77304743800148e+01dB,4.08660877220940e+00°)
2.74578587558294e+02	(2.77305087360115e+01dB,4.08282725063823e+00°)
2.74789415310273e+02	(2.77305430386285e+01dB,4.07904810110360e+00°)
2.75000404940647e+02	(2.77305772879450e+01dB,4.07527132141325e+00°)
2.75211556573710e+02	(2.77306114840411e+01dB,4.07149690946076e+00°)
2.75422870333850e+02	(2.77306456269959e+01dB,4.06772486314034e+00°)
2.75634346345554e+02	(2.77306797168892e+01dB,4.06395518027791e+00°)
2.75845984733402e+02	(2.77307137537990e+01dB,4.06018785864877e+00°)
2.76057785622069e+02	(2.77307477378053e+01dB,4.05642289619962e+00°)
2.76269749136327e+02	(2.77307816689864e+01dB,4.05266029079224e+00°)
2.76481875401045e+02	(2.77308155474209e+01dB,4.04890004020304e+00°)
2.76694164541185e+02	(2.77308493731879e+01dB,4.04514214234573e+00°)
2.76906616681808e+02	(2.77308831463657e+01dB,4.04138659510056e+00°)
2.77119231948068e+02	(2.77309168670324e+01dB,4.03763339627942e+00°)
2.77332010465218e+02	(2.77309505352667e+01dB,4.03388254376312e+00°)
2.77544952358605e+02	(2.77309841511467e+01dB,4.03013403541590e+00°)
2.77758057753673e+02	(2.77310177147504e+01dB,4.02638786917097e+00°)
2.77971326775963e+02	(2.77310512261549e+01dB,4.02264404273937e+00°)
2.78184759551111e+02	(2.77310846854398e+01dB,4.01890255417451e+00°)
2.78398356204851e+02	(2.77311180926805e+01dB,4.01516340122318e+00°)
2.78612116863011e+02	(2.77311514479565e+01dB,4.01142658176792e+00°)
2.78826041651520e+02	(2.77311847513441e+01dB,4.00769209369326e+00°)
2.79040130696399e+02	(2.77312180029207e+01dB,4.00395993493485e+00°)
2.79254384123768e+02	(2.77312512027638e+01dB,4.00023010322288e+00°)
2.79468802059845e+02	(2.77312843509506e+01dB,3.99650259663119e+00°)
2.79683384630942e+02	(2.77313174475578e+01dB,3.99277741283959e+00°)
2.79898131963471e+02	(2.77313504926619e+01dB,3.98905454980283e+00°)
2.80113044183938e+02	(2.77313834863399e+01dB,3.98533400545860e+00°)
2.80328121418949e+02	(2.77314164286686e+01dB,3.98161577757361e+00°)
2.80543363795206e+02	(2.77314493197244e+01dB,3.97789986413803e+00°)
2.80758771439507e+02	(2.77314821595839e+01dB,3.97418626297070e+00°)
2.80974344478750e+02	(2.77315149483228e+01dB,3.97047497199434e+00°)
2.81190083039929e+02	(2.77315476860174e+01dB,3.96676598908005e+00°)
2.81405987250134e+02	(2.77315803727435e+01dB,3.96305931204824e+00°)
2.81622057236556e+02	(2.77316130085778e+01dB,3.95935493887359e+00°)
2.81838293126480e+02	(2.77316455935953e+01dB,3.95565286741178e+00°)
2.82054695047292e+02	(2.77316781278720e+01dB,3.95195309556994e+00°)
2.82271263126474e+02	(2.77317106114831e+01dB,3.94825562120440e+00°)
2.82487997491606e+02	(2.77317430445044e+01dB,3.94456044222304e+00°)
2.82704898270366e+02	(2.77317754270112e+01dB,3.94086755650001e+00°)
2.82921965590530e+02	(2.77318077590786e+01dB,3.93717696199566e+00°)
2.83139199579973e+02	(2.77318400407814e+01dB,3.93348865653359e+00°)
2.83356600366667e+02	(2.77318722721952e+01dB,3.92980263804036e+00°)
2.83574168078683e+02	(2.77319044533944e+01dB,3.92611890440904e+00°)
2.83791902844191e+02	(2.77319365844539e+01dB,3.92243745353293e+00°)
2.84009804791457e+02	(2.77319686654479e+01dB,3.91875828334014e+00°)
2.84227874048847e+02	(2.77320006964517e+01dB,3.91508139170731e+00°)
2.84446110744827e+02	(2.77320326775393e+01dB,3.91140677656342e+00°)
2.84664515007959e+02	(2.77320646087842e+01dB,3.90773443575221e+00°)
2.84883086966905e+02	(2.77320964902619e+01dB,3.90406436723703e+00°)
2.85101826750426e+02	(2.77321283220459e+01dB,3.90039656889657e+00°)
2.85320734487382e+02	(2.77321601042101e+01dB,3.89673103866132e+00°)
2.85539810306731e+02	(2.77321918368284e+01dB,3.89306777441048e+00°)
2.85759054337530e+02	(2.77322235199739e+01dB,3.88940677404119e+00°)
2.85978466708937e+02	(2.77322551537209e+01dB,3.88574803553617e+00°)
2.86198047550206e+02	(2.77322867381429e+01dB,3.88209155672440e+00°)
2.86417796990694e+02	(2.77323182733127e+01dB,3.87843733555561e+00°)
2.86637715159853e+02	(2.77323497593045e+01dB,3.87478536997930e+00°)
2.86857802187239e+02	(2.77323811961906e+01dB,3.87113565786025e+00°)
2.87078058202505e+02	(2.77324125840442e+01dB,3.86748819714911e+00°)
2.87298483335402e+02	(2.77324439229382e+01dB,3.86384298571108e+00°)
2.87519077715784e+02	(2.77324752129458e+01dB,3.86020002153173e+00°)
2.87739841473603e+02	(2.77325064541395e+01dB,3.85655930251149e+00°)
2.87960774738910e+02	(2.77325376465918e+01dB,3.85292082653390e+00°)
2.88181877641857e+02	(2.77325687903749e+01dB,3.84928459155167e+00°)
2.88403150312696e+02	(2.77325998855615e+01dB,3.84565059546612e+00°)
2.88624592881779e+02	(2.77326309322238e+01dB,3.84201883624778e+00°)
2.88846205479558e+02	(2.77326619304340e+01dB,3.83838931181597e+00°)
2.89067988236583e+02	(2.77326928802640e+01dB,3.83476202003901e+00°)
2.89289941283509e+02	(2.77327237817861e+01dB,3.83113695892270e+00°)
2.89512064751086e+02	(2.77327546350715e+01dB,3.82751412633632e+00°)
2.89734358770168e+02	(2.77327854401920e+01dB,3.82389352023505e+00°)
2.89956823471709e+02	(2.77328161972193e+01dB,3.82027513855721e+00°)
2.90179458986762e+02	(2.77328469062254e+01dB,3.81665897920713e+00°)
2.90402265446481e+02	(2.77328775672809e+01dB,3.81304504017571e+00°)
2.90625242982123e+02	(2.77329081804572e+01dB,3.80943331933387e+00°)
2.90848391725042e+02	(2.77329387458259e+01dB,3.80582381467269e+00°)
2.91071711806697e+02	(2.77329692634574e+01dB,3.80221652409850e+00°)
2.91295203358644e+02	(2.77329997334234e+01dB,3.79861144553445e+00°)
2.91518866512543e+02	(2.77330301557939e+01dB,3.79500857693897e+00°)
2.91742701400153e+02	(2.77330605306401e+01dB,3.79140791630483e+00°)
2.91966708153336e+02	(2.77330908580324e+01dB,3.78780946148797e+00°)
2.92190886904054e+02	(2.77331211380414e+01dB,3.78421321046486e+00°)
2.92415237784370e+02	(2.77331513707372e+01dB,3.78061916119521e+00°)
2.92639760926450e+02	(2.77331815561908e+01dB,3.77702731165586e+00°)
2.92864456462560e+02	(2.77332116944715e+01dB,3.77343765970463e+00°)
2.93089324525069e+02	(2.77332417856498e+01dB,3.76985020331921e+00°)
2.93314365246445e+02	(2.77332718297956e+01dB,3.76626494052932e+00°)
2.93539578759261e+02	(2.77333018269789e+01dB,3.76268186922776e+00°)
2.93764965196190e+02	(2.77333317772690e+01dB,3.75910098730785e+00°)
2.93990524690006e+02	(2.77333616807357e+01dB,3.75552229280031e+00°)
2.94216257373588e+02	(2.77333915374486e+01dB,3.75194578361624e+00°)
2.94442163379913e+02	(2.77334213474773e+01dB,3.74837145778694e+00°)
2.94668242842063e+02	(2.77334511108908e+01dB,3.74479931315578e+00°)
2.94894495893222e+02	(2.77334808277583e+01dB,3.74122934777208e+00°)
2.95120922666675e+02	(2.77335104981491e+01dB,3.73766155953118e+00°)
2.95347523295811e+02	(2.77335401221319e+01dB,3.73409594641457e+00°)
2.95574297914118e+02	(2.77335696997758e+01dB,3.73053250645546e+00°)
2.95801246655192e+02	(2.77335992311494e+01dB,3.72697123748168e+00°)
2.96028369652725e+02	(2.77336287163216e+01dB,3.72341213757003e+00°)
2.96255667040518e+02	(2.77336581553608e+01dB,3.71985520460056e+00°)
2.96483138952471e+02	(2.77336875483355e+01dB,3.71630043658211e+00°)
2.96710785522588e+02	(2.77337168953141e+01dB,3.71274783148973e+00°)
2.96938606884974e+02	(2.77337461963644e+01dB,3.70919738727314e+00°)
2.97166603173840e+02	(2.77337754515551e+01dB,3.70564910189073e+00°)
2.97394774523498e+02	(2.77338046609541e+01dB,3.70210297336999e+00°)
2.97623121068364e+02	(2.77338338246289e+01dB,3.69855899961888e+00°)
2.97851642942956e+02	(2.77338629426479e+01dB,3.69501717859677e+00°)
2.98080340281898e+02	(2.77338920150785e+01dB,3.69147750836659e+00°)
2.98309213219914e+02	(2.77339210419888e+01dB,3.68793998678551e+00°)
2.98538261891833e+02	(2.77339500234452e+01dB,3.68440461190891e+00°)
2.98767486432589e+02	(2.77339789595160e+01dB,3.68087138171456e+00°)
2.98996886977217e+02	(2.77340078502686e+01dB,3.67734029414655e+00°)
2.99226463660856e+02	(2.77340366957695e+01dB,3.67381134719254e+00°)
2.99456216618752e+02	(2.77340654960863e+01dB,3.67028453886575e+00°)
2.99686145986250e+02	(2.77340942512858e+01dB,3.66675986708565e+00°)
2.99916251898803e+02	(2.77341229614348e+01dB,3.66323732988358e+00°)
3.00146534491965e+02	(2.77341516266004e+01dB,3.65971692520528e+00°)
3.00376993901397e+02	(2.77341802468489e+01dB,3.65619865109135e+00°)
3.00607630262861e+02	(2.77342088222470e+01dB,3.65268250546255e+00°)
3.00838443712226e+02	(2.77342373528613e+01dB,3.64916848635144e+00°)
3.01069434385463e+02	(2.77342658387577e+01dB,3.64565659173975e+00°)
3.01300602418650e+02	(2.77342942800037e+01dB,3.64214681959158e+00°)
3.01531947947967e+02	(2.77343226766639e+01dB,3.63863916792404e+00°)
3.01763471109700e+02	(2.77343510288048e+01dB,3.63513363469374e+00°)
3.01995172040239e+02	(2.77343793364931e+01dB,3.63163021794321e+00°)
3.02227050876080e+02	(2.77344075997942e+01dB,3.62812891562154e+00°)
3.02459107753821e+02	(2.77344358187737e+01dB,3.62462972577221e+00°)
3.02691342810168e+02	(2.77344639934972e+01dB,3.62113264632768e+00°)
3.02923756181931e+02	(2.77344921240302e+01dB,3.61763767531495e+00°)
3.03156348006023e+02	(2.77345202104387e+01dB,3.61414481076977e+00°)
3.03389118419465e+02	(2.77345482527876e+01dB,3.61065405061705e+00°)
3.03622067559382e+02	(2.77345762511419e+01dB,3.60716539291061e+00°)
3.03855195563004e+02	(2.77346042055676e+01dB,3.60367883565274e+00°)
3.04088502567666e+02	(2.77346321161290e+01dB,3.60019437682951e+00°)
3.04321988710810e+02	(2.77346599828911e+01dB,3.59671201440124e+00°)
3.04555654129983e+02	(2.77346878059189e+01dB,3.59323174647441e+00°)
3.04789498962836e+02	(2.77347155852772e+01dB,3.58975357097567e+00°)
3.05023523347129e+02	(2.77347433210307e+01dB,3.58627748591781e+00°)
3.05257727420723e+02	(2.77347710132433e+01dB,3.58280348933136e+00°)
3.05492111321590e+02	(2.77347986619803e+01dB,3.57933157922087e+00°)
3.05726675187803e+02	(2.77348262673054e+01dB,3.57586175359171e+00°)
3.05961419157546e+02	(2.77348538292836e+01dB,3.57239401044058e+00°)
3.06196343369106e+02	(2.77348813479782e+01dB,3.56892834784216e+00°)
3.06431447960876e+02	(2.77349088234538e+01dB,3.56546476370816e+00°)
3.06666733071357e+02	(2.77349362557738e+01dB,3.56200325613949e+00°)
3.06902198839154e+02	(2.77349636450026e+01dB,3.55854382313411e+00°)
3.07137845402981e+02	(2.77349909912036e+01dB,3.55508646270789e+00°)
3.07373672901658e+02	(2.77350182944404e+01dB,3.55163117281678e+00°)
3.07609681474109e+02	(2.77350455547769e+01dB,3.54817795154554e+00°)
3.07845871259368e+02	(2.77350727722762e+01dB,3.54472679691951e+00°)
3.08082242396575e+02	(2.77350999470020e+01dB,3.54127770692112e+00°)
3.08318795024974e+02	(2.77351270790171e+01dB,3.53783067958498e+00°)
3.08555529283920e+02	(2.77351541683847e+01dB,3.53438571294576e+00°)
3.08792445312872e+02	(2.77351812151682e+01dB,3.53094280502975e+00°)
3.09029543251398e+02	(2.77352082194304e+01dB,3.52750195385517e+00°)
3.09266823239172e+02	(2.77352351812340e+01dB,3.52406315743200e+00°)
3.09504285415975e+02	(2.77352621006421e+01dB,3.52062641381319e+00°)
3.09741929921697e+02	(2.77352889777170e+01dB,3.51719172101797e+00°)
3.09979756896334e+02	(2.77353158125214e+01dB,3.51375907705714e+00°)
3.10217766479989e+02	(2.77353426051178e+01dB,3.51032848003608e+00°)
3.10455958812874e+02	(2.77353693555685e+01dB,3.50689992788062e+00°)
3.10694334035309e+02	(2.77353960639361e+01dB,3.50347341867943e+00°)
3.10932892287720e+02	(2.77354227302822e+01dB,3.50004895047058e+00°)
3.11171633710641e+02	(2.77354493546692e+01dB,3.49662652132629e+00°)
3.11410558444715e+02	(2.77354759371589e+01dB,3.49320612913932e+00°)
3.11649666630693e+02	(2.77355024778135e+01dB,3.48978777211959e+00°)
3.11888958409433e+02	(2.77355289766946e+01dB,3.48637144821195e+00°)
3.12128433921902e+02	(2.77355554338639e+01dB,3.48295715547278e+00°)
3.12368093309175e+02	(2.77355818493831e+01dB,3.47954489194166e+00°)
3.12607936712435e+02	(2.77356082233132e+01dB,3.47613465565867e+00°)
3.12847964272974e+02	(2.77356345557166e+01dB,3.47272644468930e+00°)
3.13088176132192e+02	(2.77356608466538e+01dB,3.46932025707436e+00°)
3.13328572431598e+02	(2.77356870961861e+01dB,3.46591609081177e+00°)
3.13569153312809e+02	(2.77357133043749e+01dB,3.46251394398534e+00°)
3.13809918917552e+02	(2.77357394712807e+01dB,3.45911381463663e+00°)
3.14050869387661e+02	(2.77357655969654e+01dB,3.45571570083270e+00°)
3.14292004865081e+02	(2.77357916814887e+01dB,3.45231960058163e+00°)
3.14533325491863e+02	(2.77358177249122e+01dB,3.44892551199393e+00°)
3.14774831410171e+02	(2.77358437272961e+01dB,3.44553343304379e+00°)
3.15016522762275e+02	(2.77358696887011e+01dB,3.44214336182541e+00°)
3.15258399690556e+02	(2.77358956091875e+01dB,3.43875529642487e+00°)
3.15500462337502e+02	(2.77359214888158e+01dB,3.43536923480834e+00°)
3.15742710845714e+02	(2.77359473276465e+01dB,3.43198517511384e+00°)
3.15985145357900e+02	(2.77359731257391e+01dB,3.42860311536844e+00°)
3.16227766016878e+02	(2.77359988831545e+01dB,3.42522305365904e+00°)
3.16470572965575e+02	(2.77360245999524e+01dB,3.42184498801314e+00°)
3.16713566347030e+02	(2.77360502761920e+01dB,3.41846891646736e+00°)
3.16956746304389e+02	(2.77360759119340e+01dB,3.41509483710082e+00°)
3.17200112980910e+02	(2.77361015072378e+01dB,3.41172274802764e+00°)
3.17443666519960e+02	(2.77361270621628e+01dB,3.40835264722514e+00°)
3.17687407065017e+02	(2.77361525767691e+01dB,3.40498453283334e+00°)
3.17931334759668e+02	(2.77361780511154e+01dB,3.40161840286458e+00°)
3.18175449747610e+02	(2.77362034852614e+01dB,3.39825425539964e+00°)
3.18419752172653e+02	(2.77362288792663e+01dB,3.39489208852823e+00°)
3.18664242178713e+02	(2.77362542331894e+01dB,3.39153190028896e+00°)
3.18908919909821e+02	(2.77362795470894e+01dB,3.38817368875507e+00°)
3.19153785510116e+02	(2.77363048210257e+01dB,3.38481745203414e+00°)
3.19398839123849e+02	(2.77363300550570e+01dB,3.38146318815717e+00°)
3.19644080895379e+02	(2.77363552492416e+01dB,3.37811089519829e+00°)
3.19889510969180e+02	(2.77363804036390e+01dB,3.37476057124863e+00°)
3.20135129489834e+02	(2.77364055183073e+01dB,3.37141221437442e+00°)
3.20380936602035e+02	(2.77364305933052e+01dB,3.36806582263327e+00°)
3.20626932450587e+02	(2.77364556286909e+01dB,3.36472139418613e+00°)
3.20873117180407e+02	(2.77364806245231e+01dB,3.36137892697111e+00°)
3.21119490936523e+02	(2.77365055808594e+01dB,3.35803841918409e+00°)
3.21366053864072e+02	(2.77365304977585e+01dB,3.35469986884943e+00°)
3.21612806108306e+02	(2.77365553752782e+01dB,3.35136327410346e+00°)
3.21859747814586e+02	(2.77365802134768e+01dB,3.34802863294546e+00°)
3.22106879128384e+02	(2.77366050124116e+01dB,3.34469594348663e+00°)
3.22354200195287e+02	(2.77366297721408e+01dB,3.34136520385536e+00°)
3.22601711160991e+02	(2.77366544927218e+01dB,3.33803641208624e+00°)
3.22849412171304e+02	(2.77366791742124e+01dB,3.33470956629964e+00°)
3.23097303372148e+02	(2.77367038166703e+01dB,3.33138466454765e+00°)
3.23345384909555e+02	(2.77367284201523e+01dB,3.32806170496006e+00°)
3.23593656929669e+02	(2.77367529847161e+01dB,3.32474068558947e+00°)
3.23842119578748e+02	(2.77367775104194e+01dB,3.32142160457435e+00°)
3.24090773003161e+02	(2.77368019973185e+01dB,3.31810445993407e+00°)
3.24339617349390e+02	(2.77368264454708e+01dB,3.31478924981621e+00°)
3.24588652764029e+02	(2.77368508549334e+01dB,3.31147597229171e+00°)
3.24837879393784e+02	(2.77368752257636e+01dB,3.30816462549156e+00°)
3.25087297385476e+02	(2.77368995580170e+01dB,3.30485520745339e+00°)
3.25336906886035e+02	(2.77369238517512e+01dB,3.30154771631717e+00°)
3.25586708042507e+02	(2.77369481070226e+01dB,3.29824215014645e+00°)
3.25836701002050e+02	(2.77369723238878e+01dB,3.29493850706479e+00°)
3.26086885911935e+02	(2.77369965024030e+01dB,3.29163678518771e+00°)
3.26337262919545e+02	(2.77370206426248e+01dB,3.28833698257934e+00°)
3.26587832172377e+02	(2.77370447446092e+01dB,3.28503909733858e+00°)
3.26838593818043e+02	(2.77370688084129e+01dB,3.28174312762416e+00°)
3.27089548004264e+02	(2.77370928340911e+01dB,3.27844907144149e+00°)
3.27340694878880e+02	(2.77371168217004e+01dB,3.27515692698416e+00°)
3.27592034589839e+02	(2.77371407712968e+01dB,3.27186669235195e+00°)
3.27843567285207e+02	(2.77371646829361e+01dB,3.26857836561062e+00°)
3.28095293113161e+02	(2.77371885566732e+01dB,3.26529194489517e+00°)
3.28347212221992e+02	(2.77372123925651e+01dB,3.26200742829706e+00°)
3.28599324760107e+02	(2.77372361906661e+01dB,3.25872481393475e+00°)
3.28851630876025e+02	(2.77372599510326e+01dB,3.25544409991760e+00°)
3.29104130718379e+02	(2.77372836737195e+01dB,3.25216528437288e+00°)
3.29356824435916e+02	(2.77373073587821e+01dB,3.24888836538506e+00°)
3.29609712177500e+02	(2.77373310062758e+01dB,3.24561334104735e+00°)
3.29862794092105e+02	(2.77373546162558e+01dB,3.24234020957328e+00°)
3.30116070328822e+02	(2.77373781887766e+01dB,3.23906896898835e+00°)
3.30369541036857e+02	(2.77374017238936e+01dB,3.23579961743786e+00°)
3.30623206365528e+02	(2.77374252216618e+01dB,3.23253215305036e+00°)
3.30877066464271e+02	(2.77374486821355e+01dB,3.22926657392062e+00°)
3.31131121482633e+02	(2.77374721053699e+01dB,3.22600287816905e+00°)
3.31385371570279e+02	(2.77374954914190e+01dB,3.22274106395085e+00°)
3.31639816876988e+02	(2.77375188403378e+01dB,3.21948112936129e+00°)
3.31894457552653e+02	(2.77375421521806e+01dB,3.21622307249597e+00°)
3.32149293747282e+02	(2.77375654270018e+01dB,3.21296689156209e+00°)
3.32404325611001e+02	(2.77375886648555e+01dB,3.20971258460442e+00°)
3.32659553294047e+02	(2.77376118657959e+01dB,3.20646014975360e+00°)
3.32914976946776e+02	(2.77376350298775e+01dB,3.20320958520029e+00°)
3.33170596719658e+02	(2.77376581571537e+01dB,3.19996088899873e+00°)
3.33426412763277e+02	(2.77376812476786e+01dB,3.19671405936590e+00°)
3.33682425228337e+02	(2.77377043015065e+01dB,3.19346909433042e+00°)
3.33938634265652e+02	(2.77377273186905e+01dB,3.19022599208442e+00°)
3.34195040026157e+02	(2.77377502992845e+01dB,3.18698475076843e+00°)
3.34451642660899e+02	(2.77377732433424e+01dB,3.18374536848047e+00°)
3.34708442321043e+02	(2.77377961509174e+01dB,3.18050784337889e+00°)
3.34965439157870e+02	(2.77378190220625e+01dB,3.17727217354531e+00°)
3.35222633322777e+02	(2.77378418568317e+01dB,3.17403835719825e+00°)
3.35480024967276e+02	(2.77378646552781e+01dB,3.17080639242830e+00°)
3.35737614242997e+02	(2.77378874174548e+01dB,3.16757627736899e+00°)
3.35995401301686e+02	(2.77379101434148e+01dB,3.16434801018844e+00°)
3.36253386295206e+02	(2.77379328332113e+01dB,3.16112158899495e+00°)
3.36511569375534e+02	(2.77379554868968e+01dB,3.15789701194871e+00°)
3.36769950694766e+02	(2.77379781045245e+01dB,3.15467427719264e+00°)
3.37028530405116e+02	(2.77380006861469e+01dB,3.15145338287017e+00°)
3.37287308658912e+02	(2.77380232318167e+01dB,3.14823432709064e+00°)
3.37546285608600e+02	(2.77380457415870e+01dB,3.14501710804054e+00°)
3.37805461406744e+02	(2.77380682155095e+01dB,3.14180172387274e+00°)
3.38064836206025e+02	(2.77380906536372e+01dB,3.13858817269711e+00°)
3.38324410159239e+02	(2.77381130560221e+01dB,3.13537645268396e+00°)
3.38584183419302e+02	(2.77381354227164e+01dB,3.13216656195241e+00°)
3.38844156139246e+02	(2.77381577537725e+01dB,3.12895849871595e+00°)
3.39104328472221e+02	(2.77381800492427e+01dB,3.12575226107686e+00°)
3.39364700571495e+02	(2.77382023091783e+01dB,3.12254784718093e+00°)
3.39625272590452e+02	(2.77382245336317e+01dB,3.11934525520799e+00°)
3.39886044682596e+02	(2.77382467226548e+01dB,3.11614448330389e+00°)
3.40147017001547e+02	(2.77382688762991e+01dB,3.11294552961499e+00°)
3.40408189701045e+02	(2.77382909946164e+01dB,3.10974839229618e+00°)
3.40669562934945e+02	(2.77383130776580e+01dB,3.10655306951998e+00°)
3.40931136857223e+02	(2.77383351254761e+01dB,3.10335955944151e+00°)
3.41192911621972e+02	(2.77383571381215e+01dB,3.10016786019963e+00°)
3.41454887383404e+02	(2.77383791156458e+01dB,3.09697796995011e+00°)
3.41717064295848e+02	(2.77384010581001e+01dB,3.09378988690915e+00°)
3.41979442513753e+02	(2.77384229655359e+01dB,3.09060360919016e+00°)
3.42242022191685e+02	(2.77384448380040e+01dB,3.08741913494988e+00°)
3.42504803484331e+02	(2.77384666755551e+01dB,3.08423646237949e+00°)
3.42767786546494e+02	(2.77384884782411e+01dB,3.08105558962720e+00°)
3.43030971533099e+02	(2.77385102461123e+01dB,3.07787651486758e+00°)
3.43294358599187e+02	(2.77385319792192e+01dB,3.07469923626682e+00°)
3.43557947899919e+02	(2.77385536776130e+01dB,3.07152375199111e+00°)
3.43821739590576e+02	(2.77385753413442e+01dB,3.06835006018985e+00°)
3.44085733826558e+02	(2.77385969704630e+01dB,3.06517815907276e+00°)
3.44349930763383e+02	(2.77386185650205e+01dB,3.06200804677236e+00°)
3.44614330556690e+02	(2.77386401250664e+01dB,3.05883972147321e+00°)
3.44878933362237e+02	(2.77386616506517e+01dB,3.05567318134253e+00°)
3.45143739335901e+02	(2.77386831418257e+01dB,3.05250842454831e+00°)
3.45408748633679e+02	(2.77387045986392e+01dB,3.04934544932668e+00°)
